"observation_id","person_id","partner_group","site_id","site_name","lat","lon","state","species_id","common_name","func_type","individual_id","phenophase_id","day_of_year","phenophase_status","intensity_category_id","intensity_value","obsdate","yr","php"
35543138,44943,"Big Branch Marsh NWR",25151,"Main Parking Lot",30.321651,-89.936882,"LA",3,"red maple","Deciduous broadleaf",147750,390,344,0,58,NA,2023-12-10,2023,"ripe fruit"
35571282,44943,"Big Branch Marsh NWR",25151,"Main Parking Lot",30.321651,-89.936882,"LA",3,"red maple","Deciduous broadleaf",147750,390,349,0,58,NA,2023-12-15,2023,"ripe fruit"
35667225,44943,"Big Branch Marsh NWR",25151,"Main Parking Lot",30.321651,-89.936882,"LA",3,"red maple","Deciduous broadleaf",147750,390,365,0,58,NA,2023-12-31,2023,"ripe fruit"
35477565,44943,"Big Branch Marsh NWR",25151,"Main Parking Lot",30.321651,-89.936882,"LA",3,"red maple","Deciduous broadleaf",147750,500,335,1,48,"101 to 1,000",2023-12-01,2023,"flower"
35543134,44943,"Big Branch Marsh NWR",25151,"Main Parking Lot",30.321651,-89.936882,"LA",3,"red maple","Deciduous broadleaf",147750,500,344,1,48,"1,001 to 10,000",2023-12-10,2023,"flower"
35571278,44943,"Big Branch Marsh NWR",25151,"Main Parking Lot",30.321651,-89.936882,"LA",3,"red maple","Deciduous broadleaf",147750,500,349,1,48,"1,001 to 10,000",2023-12-15,2023,"flower"
35667221,44943,"Big Branch Marsh NWR",25151,"Main Parking Lot",30.321651,-89.936882,"LA",3,"red maple","Deciduous broadleaf",147750,500,365,1,48,"1,001 to 10,000",2023-12-31,2023,"flower"
35477566,44943,"Big Branch Marsh NWR",25151,"Main Parking Lot",30.321651,-89.936882,"LA",3,"red maple","Deciduous broadleaf",147750,501,335,0,50,NA,2023-12-01,2023,"open flower"
35543135,44943,"Big Branch Marsh NWR",25151,"Main Parking Lot",30.321651,-89.936882,"LA",3,"red maple","Deciduous broadleaf",147750,501,344,0,50,NA,2023-12-10,2023,"open flower"
35571279,44943,"Big Branch Marsh NWR",25151,"Main Parking Lot",30.321651,-89.936882,"LA",3,"red maple","Deciduous broadleaf",147750,501,349,0,50,NA,2023-12-15,2023,"open flower"
35667222,44943,"Big Branch Marsh NWR",25151,"Main Parking Lot",30.321651,-89.936882,"LA",3,"red maple","Deciduous broadleaf",147750,501,365,0,50,NA,2023-12-31,2023,"open flower"
35477568,44943,"Big Branch Marsh NWR",25151,"Main Parking Lot",30.321651,-89.936882,"LA",3,"red maple","Deciduous broadleaf",147750,516,335,0,56,NA,2023-12-01,2023,"fruit"
35543137,44943,"Big Branch Marsh NWR",25151,"Main Parking Lot",30.321651,-89.936882,"LA",3,"red maple","Deciduous broadleaf",147750,516,344,0,56,NA,2023-12-10,2023,"fruit"
35571281,44943,"Big Branch Marsh NWR",25151,"Main Parking Lot",30.321651,-89.936882,"LA",3,"red maple","Deciduous broadleaf",147750,516,349,0,56,NA,2023-12-15,2023,"fruit"
35667224,44943,"Big Branch Marsh NWR",25151,"Main Parking Lot",30.321651,-89.936882,"LA",3,"red maple","Deciduous broadleaf",147750,516,365,0,56,NA,2023-12-31,2023,"fruit"
35477580,44943,"Big Branch Marsh NWR",25151,"Main Parking Lot",30.321651,-89.936882,"LA",3,"red maple","Deciduous broadleaf",147751,390,335,0,58,NA,2023-12-01,2023,"ripe fruit"
35543149,44943,"Big Branch Marsh NWR",25151,"Main Parking Lot",30.321651,-89.936882,"LA",3,"red maple","Deciduous broadleaf",147751,390,344,0,58,NA,2023-12-10,2023,"ripe fruit"
35571293,44943,"Big Branch Marsh NWR",25151,"Main Parking Lot",30.321651,-89.936882,"LA",3,"red maple","Deciduous broadleaf",147751,390,349,0,58,NA,2023-12-15,2023,"ripe fruit"
35667236,44943,"Big Branch Marsh NWR",25151,"Main Parking Lot",30.321651,-89.936882,"LA",3,"red maple","Deciduous broadleaf",147751,390,365,0,58,NA,2023-12-31,2023,"ripe fruit"
35477576,44943,"Big Branch Marsh NWR",25151,"Main Parking Lot",30.321651,-89.936882,"LA",3,"red maple","Deciduous broadleaf",147751,500,335,0,48,NA,2023-12-01,2023,"flower"
35543145,44943,"Big Branch Marsh NWR",25151,"Main Parking Lot",30.321651,-89.936882,"LA",3,"red maple","Deciduous broadleaf",147751,500,344,0,48,NA,2023-12-10,2023,"flower"
35571289,44943,"Big Branch Marsh NWR",25151,"Main Parking Lot",30.321651,-89.936882,"LA",3,"red maple","Deciduous broadleaf",147751,500,349,0,48,NA,2023-12-15,2023,"flower"
35667232,44943,"Big Branch Marsh NWR",25151,"Main Parking Lot",30.321651,-89.936882,"LA",3,"red maple","Deciduous broadleaf",147751,500,365,0,48,NA,2023-12-31,2023,"flower"
35477577,44943,"Big Branch Marsh NWR",25151,"Main Parking Lot",30.321651,-89.936882,"LA",3,"red maple","Deciduous broadleaf",147751,501,335,0,50,NA,2023-12-01,2023,"open flower"
35543146,44943,"Big Branch Marsh NWR",25151,"Main Parking Lot",30.321651,-89.936882,"LA",3,"red maple","Deciduous broadleaf",147751,501,344,0,50,NA,2023-12-10,2023,"open flower"
35571290,44943,"Big Branch Marsh NWR",25151,"Main Parking Lot",30.321651,-89.936882,"LA",3,"red maple","Deciduous broadleaf",147751,501,349,0,50,NA,2023-12-15,2023,"open flower"
35667233,44943,"Big Branch Marsh NWR",25151,"Main Parking Lot",30.321651,-89.936882,"LA",3,"red maple","Deciduous broadleaf",147751,501,365,0,50,NA,2023-12-31,2023,"open flower"
35477579,44943,"Big Branch Marsh NWR",25151,"Main Parking Lot",30.321651,-89.936882,"LA",3,"red maple","Deciduous broadleaf",147751,516,335,0,56,NA,2023-12-01,2023,"fruit"
35543148,44943,"Big Branch Marsh NWR",25151,"Main Parking Lot",30.321651,-89.936882,"LA",3,"red maple","Deciduous broadleaf",147751,516,344,0,56,NA,2023-12-10,2023,"fruit"
35571292,44943,"Big Branch Marsh NWR",25151,"Main Parking Lot",30.321651,-89.936882,"LA",3,"red maple","Deciduous broadleaf",147751,516,349,0,56,NA,2023-12-15,2023,"fruit"
35667235,44943,"Big Branch Marsh NWR",25151,"Main Parking Lot",30.321651,-89.936882,"LA",3,"red maple","Deciduous broadleaf",147751,516,365,0,56,NA,2023-12-31,2023,"fruit"
34839196,61337,"Barataria Phenology Trail",27477,"Bayou Coquille Trail",29.793816,-90.122452,"LA",3,"red maple","Deciduous broadleaf",148157,390,275,0,58,NA,2023-10-02,2023,"ripe fruit"
35655527,61337,"Barataria Phenology Trail",27477,"Bayou Coquille Trail",29.793816,-90.122452,"LA",3,"red maple","Deciduous broadleaf",148157,390,362,0,58,NA,2023-12-28,2023,"ripe fruit"
34839192,61337,"Barataria Phenology Trail",27477,"Bayou Coquille Trail",29.793816,-90.122452,"LA",3,"red maple","Deciduous broadleaf",148157,500,275,0,48,NA,2023-10-02,2023,"flower"
35655523,61337,"Barataria Phenology Trail",27477,"Bayou Coquille Trail",29.793816,-90.122452,"LA",3,"red maple","Deciduous broadleaf",148157,500,362,0,48,NA,2023-12-28,2023,"flower"
34839193,61337,"Barataria Phenology Trail",27477,"Bayou Coquille Trail",29.793816,-90.122452,"LA",3,"red maple","Deciduous broadleaf",148157,501,275,0,50,NA,2023-10-02,2023,"open flower"
35655524,61337,"Barataria Phenology Trail",27477,"Bayou Coquille Trail",29.793816,-90.122452,"LA",3,"red maple","Deciduous broadleaf",148157,501,362,0,50,NA,2023-12-28,2023,"open flower"
34839195,61337,"Barataria Phenology Trail",27477,"Bayou Coquille Trail",29.793816,-90.122452,"LA",3,"red maple","Deciduous broadleaf",148157,516,275,0,56,NA,2023-10-02,2023,"fruit"
35655526,61337,"Barataria Phenology Trail",27477,"Bayou Coquille Trail",29.793816,-90.122452,"LA",3,"red maple","Deciduous broadleaf",148157,516,362,0,56,NA,2023-12-28,2023,"fruit"
34907492,54702,"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",152939,390,281,0,58,NA,2023-10-08,2023,"ripe fruit"
34906599,54604,"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",152939,390,281,0,58,NA,2023-10-08,2023,"ripe fruit"
35452498,44943,"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",152939,390,333,0,58,NA,2023-11-29,2023,"ripe fruit"
35513319,44943,"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",152939,390,340,0,58,NA,2023-12-06,2023,"ripe fruit"
35556639,44943,"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",152939,390,344,0,58,NA,2023-12-10,2023,"ripe fruit"
35660759,44943,"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",152939,390,354,0,58,NA,2023-12-20,2023,"ripe fruit"
35661279,44943,"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",152939,390,364,0,58,NA,2023-12-30,2023,"ripe fruit"
34907488,54702,"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",152939,500,281,0,48,NA,2023-10-08,2023,"flower"
34906595,54604,"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",152939,500,281,0,48,NA,2023-10-08,2023,"flower"
35452494,44943,"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",152939,500,333,0,48,NA,2023-11-29,2023,"flower"
35513315,44943,"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",152939,500,340,0,48,NA,2023-12-06,2023,"flower"
35556635,44943,"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",152939,500,344,0,48,NA,2023-12-10,2023,"flower"
35660755,44943,"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",152939,500,354,0,48,NA,2023-12-20,2023,"flower"
35661275,44943,"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",152939,500,364,0,48,NA,2023-12-30,2023,"flower"
34907489,54702,"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",152939,501,281,0,50,NA,2023-10-08,2023,"open flower"
34906596,54604,"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",152939,501,281,0,50,NA,2023-10-08,2023,"open flower"
35452495,44943,"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",152939,501,333,0,50,NA,2023-11-29,2023,"open flower"
35513316,44943,"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",152939,501,340,0,50,NA,2023-12-06,2023,"open flower"
35556636,44943,"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",152939,501,344,0,50,NA,2023-12-10,2023,"open flower"
35660756,44943,"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",152939,501,354,0,50,NA,2023-12-20,2023,"open flower"
35661276,44943,"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",152939,501,364,0,50,NA,2023-12-30,2023,"open flower"
34907491,54702,"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",152939,516,281,0,56,NA,2023-10-08,2023,"fruit"
34906598,54604,"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",152939,516,281,0,56,NA,2023-10-08,2023,"fruit"
35452497,44943,"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",152939,516,333,0,56,NA,2023-11-29,2023,"fruit"
35513318,44943,"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",152939,516,340,0,56,NA,2023-12-06,2023,"fruit"
35556638,44943,"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",152939,516,344,0,56,NA,2023-12-10,2023,"fruit"
35660758,44943,"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",152939,516,354,0,56,NA,2023-12-20,2023,"fruit"
35661278,44943,"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",152939,516,364,0,56,NA,2023-12-30,2023,"fruit"
34907518,54702,"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",152941,390,281,0,58,NA,2023-10-08,2023,"ripe fruit"
34906610,54604,"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",152941,390,281,0,58,NA,2023-10-08,2023,"ripe fruit"
35452619,44943,"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",152941,390,333,0,58,NA,2023-11-29,2023,"ripe fruit"
35513336,44943,"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",152941,390,340,0,58,NA,2023-12-06,2023,"ripe fruit"
35556650,44943,"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",152941,390,344,0,58,NA,2023-12-10,2023,"ripe fruit"
35660770,44943,"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",152941,390,354,0,58,NA,2023-12-20,2023,"ripe fruit"
35661312,44943,"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",152941,390,364,0,58,NA,2023-12-30,2023,"ripe fruit"
34907514,54702,"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",152941,500,281,0,48,NA,2023-10-08,2023,"flower"
34906606,54604,"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",152941,500,281,0,48,NA,2023-10-08,2023,"flower"
35452615,44943,"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",152941,500,333,0,48,NA,2023-11-29,2023,"flower"
35513332,44943,"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",152941,500,340,0,48,NA,2023-12-06,2023,"flower"
35556646,44943,"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",152941,500,344,0,48,NA,2023-12-10,2023,"flower"
35660766,44943,"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",152941,500,354,0,48,NA,2023-12-20,2023,"flower"
35661308,44943,"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",152941,500,364,1,48,"11 to 100",2023-12-30,2023,"flower"
34907515,54702,"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",152941,501,281,0,50,NA,2023-10-08,2023,"open flower"
34906607,54604,"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",152941,501,281,0,50,NA,2023-10-08,2023,"open flower"
35452616,44943,"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",152941,501,333,0,50,NA,2023-11-29,2023,"open flower"
35513333,44943,"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",152941,501,340,0,50,NA,2023-12-06,2023,"open flower"
35556647,44943,"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",152941,501,344,0,50,NA,2023-12-10,2023,"open flower"
35660767,44943,"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",152941,501,354,0,50,NA,2023-12-20,2023,"open flower"
35661309,44943,"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",152941,501,364,0,50,NA,2023-12-30,2023,"open flower"
34907517,54702,"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",152941,516,281,0,56,NA,2023-10-08,2023,"fruit"
34906609,54604,"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",152941,516,281,0,56,NA,2023-10-08,2023,"fruit"
35452618,44943,"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",152941,516,333,0,56,NA,2023-11-29,2023,"fruit"
35513335,44943,"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",152941,516,340,0,56,NA,2023-12-06,2023,"fruit"
35556649,44943,"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",152941,516,344,0,56,NA,2023-12-10,2023,"fruit"
35660769,44943,"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",152941,516,354,0,56,NA,2023-12-20,2023,"fruit"
35661311,44943,"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",152941,516,364,0,56,NA,2023-12-30,2023,"fruit"
34907564,54702,"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",153526,390,281,0,58,NA,2023-10-08,2023,"ripe fruit"
34906880,54604,"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",153526,390,281,0,58,NA,2023-10-08,2023,"ripe fruit"
35452665,44943,"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",153526,390,333,0,58,NA,2023-11-29,2023,"ripe fruit"
35513369,44943,"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",153526,390,340,0,58,NA,2023-12-06,2023,"ripe fruit"
35556683,44943,"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",153526,390,344,0,58,NA,2023-12-10,2023,"ripe fruit"
35660803,44943,"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",153526,390,354,0,58,NA,2023-12-20,2023,"ripe fruit"
35661345,44943,"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",153526,390,364,0,58,NA,2023-12-30,2023,"ripe fruit"
34907560,54702,"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",153526,500,281,0,48,NA,2023-10-08,2023,"flower"
34906876,54604,"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",153526,500,281,0,48,NA,2023-10-08,2023,"flower"
35452661,44943,"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",153526,500,333,0,48,NA,2023-11-29,2023,"flower"
35513365,44943,"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",153526,500,340,0,48,NA,2023-12-06,2023,"flower"
35556679,44943,"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",153526,500,344,1,48,"11 to 100",2023-12-10,2023,"flower"
35660799,44943,"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",153526,500,354,0,48,NA,2023-12-20,2023,"flower"
35661341,44943,"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",153526,500,364,1,48,"101 to 1,000",2023-12-30,2023,"flower"
34907561,54702,"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",153526,501,281,0,50,NA,2023-10-08,2023,"open flower"
34906877,54604,"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",153526,501,281,0,50,NA,2023-10-08,2023,"open flower"
35452662,44943,"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",153526,501,333,0,50,NA,2023-11-29,2023,"open flower"
35513366,44943,"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",153526,501,340,0,50,NA,2023-12-06,2023,"open flower"
35556680,44943,"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",153526,501,344,0,50,NA,2023-12-10,2023,"open flower"
35660800,44943,"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",153526,501,354,0,50,NA,2023-12-20,2023,"open flower"
35661342,44943,"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",153526,501,364,0,50,NA,2023-12-30,2023,"open flower"
34907563,54702,"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",153526,516,281,0,56,NA,2023-10-08,2023,"fruit"
34906879,54604,"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",153526,516,281,0,56,NA,2023-10-08,2023,"fruit"
35452664,44943,"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",153526,516,333,0,56,NA,2023-11-29,2023,"fruit"
35513368,44943,"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",153526,516,340,0,56,NA,2023-12-06,2023,"fruit"
35556682,44943,"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",153526,516,344,0,56,NA,2023-12-10,2023,"fruit"
